company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Chevrolet,2015,23500.0,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,250000.0
Honda,2017,82000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,975000.0
Toyota,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Hyundai,2018,15000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,610000.0
Maruti,2017,30000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,620000.0
Hyundai,2016,30000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,400000.0
Maruti,2019,11000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,500000.0
Datsun,2017,140000.0,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,7.0,200000.0
Tata,2016,110000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,360000.0
Maruti,2012,48000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,252000.0
Maruti,2012,70000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,280000.0
Maruti,2018,70000.0,Petrol,Individual,Manual,Second Owner,22.0,1197.0,81.8,5.0,509999.0
Mahindra,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2010,40000.0,LPG,Individual,Manual,Fourth & Above Owner,17.3,1061.0,57.5,5.0,200000.0
Maruti,2005,90000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,60000.0
Mahindra,2010,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,9.0,20.37
Tata,2007,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,725000.0
Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2017,25000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,430000.0
Maruti,2011,100000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,235000.0
Maruti,2012,52000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,350000.0
Hyundai,2010,80000.0,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,5.0,131000.0
Honda,2016,85000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,450000.0
Maruti,2016,83000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,750000.0
Maruti,2013,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,200000.0
Maruti,2009,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5.0,125000.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2012,70000.0,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5.0,380000.0
Maruti,2008,19000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,128000.0
Honda,2009,68600.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,5.0,250000.0
Mahindra,2017,60000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,690000.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Honda,2012,40000.0,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5.0,560000.0
Tata,2012,160000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,120000.0
Maruti,2016,25000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,400000.0
Maruti,2012,29500.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,200000.0
Hyundai,2018,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,50000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,300000.0
Renault,2016,30000.0,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5.0,315000.0
Maruti,2012,100000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,220000.0
Chevrolet,2011,60000.0,Petrol,Individual,Manual,Second Owner,14.49,1399.0,92.7,5.0,130000.0
Hyundai,2016,60000.0,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,595000.0
Tata,2011,120000.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,110000.0
Ford,2017,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Fiat,2013,52000.0,Diesel,Individual,Manual,First Owner,20.3,1248.0,75.0,5.0,280000.0
Maruti,2017,30000.0,Petrol,Individual,Manual,Second Owner,21.4,1197.0,83.1,5.0,530000.0
Hyundai,2017,14000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0,610000.0
Tata,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2018,50000.0,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,5.0,500000.0
Mahindra,2010,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Hyundai,2018,10000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,325000.0
Maruti,2018,10000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,550000.0
Maruti,2018,25000.0,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,720000.0
Hyundai,2017,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2013,60000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,350000.0
Hyundai,2018,40000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,500000.0
Maruti,2012,60000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,380000.0
Hyundai,2015,50000.0,Petrol,Individual,Automatic,First Owner,16.9,1197.0,82.0,5.0,380000.0
Hyundai,2017,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2017,35000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,295000.0
Maruti,2016,40000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,640000.0
Tata,2018,60000.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,790000.0
Hyundai,2015,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Ford,2017,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,29000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,315000.0
Mahindra,2019,17000.0,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,950000.0
Maruti,2017,50000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,400000.0
Hyundai,2018,42000.0,Petrol,Individual,Automatic,First Owner,18.6,1368.0,98.63,5.0,700000.0
Toyota,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Mahindra,2012,110000.0,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,5.0,260000.0
Tata,2012,90000.0,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,200000.0
Maruti,2020,70000.0,Petrol,Individual,Manual,First Owner,23.26,1197.0,88.5,5.0,580000.0
Volkswagen,2011,66000.0,Diesel,Individual,Manual,Second Owner,20.5,1598.0,105.0,5.0,330000.0
Hyundai,2011,70000.0,Diesel,Individual,Manual,Third Owner,16.2,1493.0,110.0,5.0,400000.0
Hyundai,2018,60000.0,Petrol,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2014,50000.0,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,5.0,250000.0
Skoda,2019,25000.0,Petrol,Individual,Manual,First Owner,15.41,1598.0,103.2,5.0,725000.0
Maruti,2013,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,300000.0
Maruti,2006,40000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,120000.0
Mahindra,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2009,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2014,45000.0,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,400000.0
Tata,2005,90000.0,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,140000.0
Tata,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2003,83000.0,Petrol,Individual,Manual,Second Owner,13.8,1299.0,70.0,5.0,110000.0
Volkswagen,2011,60000.0,Diesel,Individual,Automatic,Second Owner,20.37,1248.0,79.4,5.0,20.37
Chevrolet,2008,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.26,1150.0,74.9,5.0,150000.0
Maruti,2017,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Hyundai,2011,138000.0,Petrol,Individual,Manual,Third Owner,17.0,1197.0,80.0,5.0,300000.0
Maruti,2015,80000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,280000.0
Hyundai,2005,50000.0,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,5.0,130000.0
Chevrolet,2015,50000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,350000.0
Maruti,2009,120000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,200000.0
Maruti,2018,24400.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,550000.0
Mahindra,2013,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2010,120000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,170000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,Second Owner,24.8,1396.0,88.7,5.0,600000.0
Maruti,2011,100000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,130000.0
Hyundai,2007,60000.0,CNG,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,120000.0
Maruti,2011,120000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,100000.0
Renault,2016,27500.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,310000.0
Maruti,2007,10000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,35000.0
Hyundai,2010,120000.0,Petrol,Individual,Manual,Third Owner,18.5,1197.0,80.0,5.0,200000.0
Maruti,2009,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,270000.0
Hyundai,2015,80000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,650000.0
Tata,2013,120000.0,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,5.0,210000.0
Hyundai,2015,90000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.01,5.0,509999.0
Ford,2013,70000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,229999.0
Renault,2014,188000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,409999.0
Chevrolet,2011,67840.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,130000.0
Tata,2013,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,4.0,20.37
Maruti,2016,35000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,225000.0
Maruti,2010,150000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,256999.0
Maruti,2017,100000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,775000.0
Maruti,2017,30000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,420000.0
Hyundai,2016,70000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,480000.0
Toyota,2003,149032.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,200000.0
Mahindra,2010,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2011,84050.0,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,210000.0
Volkswagen,2018,15000.0,Petrol,Individual,Manual,First Owner,16.2,1199.0,74.0,5.0,600000.0
Ford,2009,140000.0,Diesel,Individual,Manual,Second Owner,13.8,1399.0,68.0,5.0,140000.0
Maruti,2010,60000.0,Petrol,Individual,Manual,Third Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2007,112880.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,195000.0
Tata,2013,135000.0,Diesel,Dealer,Manual,Second Owner,19.4,1405.0,70.0,5.0,210000.0
Maruti,2006,80000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,130000.0
Chevrolet,2012,128000.0,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0,141000.0
Mahindra,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2010,30000.0,Petrol,Individual,Automatic,First Owner,12.6,1586.0,103.2,5.0,350000.0
Tata,2018,70000.0,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,575000.0
Hyundai,2015,41000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,550000.0
Toyota,2011,28100.0,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,420000.0
Maruti,2006,30000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,120000.0
Maruti,2015,30000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,320000.0
Hyundai,2011,35000.0,Petrol,Individual,Manual,First Owner,16.36,1495.0,93.7,5.0,250000.0
Maruti,2010,22000.0,Petrol,Individual,Manual,First Owner,15.0,1586.0,104.68,5.0,300000.0
Maruti,2006,70000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,250000.0
Maruti,2005,100000.0,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,120000.0
Mahindra,2018,70000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,750000.0
Mahindra,2005,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Tata,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2019,3000.0,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,577000.0
Maruti,2012,50000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,229999.0
Mahindra,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Honda,2019,1500.0,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,5.0,840000.0
Volkswagen,2017,74000.0,Diesel,Individual,Manual,First Owner,22.27,1498.0,108.6,5.0,900000.0
Honda,2017,25000.0,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,650000.0
Honda,2016,61915.0,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,650000.0
Hyundai,2016,110000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,250000.0
Volkswagen,2016,70000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.0,5.0,550000.0
Maruti,2007,150000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,5.0,250000.0
Mahindra,2013,110000.0,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7.0,350000.0
Chevrolet,2014,90000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,5.0,185000.0
Ford,2010,120000.0,Petrol,Individual,Manual,Third Owner,15.6,1196.0,70.0,5.0,229999.0
Toyota,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,490000.0
Hyundai,2009,80000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,150000.0
Maruti,2013,184000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,600000.0
Maruti,2013,60000.0,CNG,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2005,70000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,60000.0
Maruti,2008,89000.0,Petrol,Individual,Manual,Second Owner,15.6,1586.0,104.68,5.0,150000.0
Honda,2014,33033.0,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0,335000.0
Maruti,2013,69000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,525000.0
Hyundai,2015,63063.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,465000.0
Tata,2012,90000.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,5.0,83000.0
Hyundai,2017,8000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,300000.0
Hyundai,2012,35000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,350000.0
Hyundai,2011,45000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,300000.0
Fiat,2011,30000.0,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.2,5.0,250000.0
Maruti,2006,59000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,114999.0
Maruti,2018,6200.0,Petrol,Individual,Manual,First Owner,19.34,1462.0,103.0,7.0,700000.0
Maruti,2020,120000.0,Petrol,Individual,Manual,Second Owner,21.63,998.0,67.0,5.0,250000.0
Maruti,2016,70000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,350000.0
Maruti,1998,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2017,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2004,158000.0,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,70000.0
Chevrolet,2007,93000.0,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,5.0,90000.0
Chevrolet,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,10.0,20.37
Maruti,2007,57000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,135000.0
Hyundai,2005,120000.0,Petrol,Individual,Manual,First Owner,13.2,1495.0,94.0,5.0,150000.0
Tata,2012,35000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,259000.0
Tata,2012,90000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,220000.0
Tata,2012,35000.0,Diesel,Individual,Manual,Second Owner,23.03,1396.0,69.0,5.0,246000.0
Maruti,2009,120000.0,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,240000.0
Hyundai,2018,60000.0,Diesel,Individual,Manual,First Owner,22.1,1396.0,88.7,5.0,946000.0
Tata,2011,70000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,215000.0
Maruti,1999,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,50000.0
Honda,2013,100000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,310000.0
Hyundai,2008,35000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,220000.0
Maruti,2008,90000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,195000.0
Hyundai,2015,50000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,650000.0
Hyundai,2011,98000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,350000.0
Hyundai,2013,30000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,360000.0
Hyundai,2013,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2016,26000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,490000.0
Maruti,2011,46000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,195000.0
Maruti,2010,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,125000.0
Tata,2019,10000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,459999.0
Maruti,2015,16700.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,275000.0
Maruti,2018,70000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,680000.0
Maruti,2015,7967.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,600000.0
Maruti,2018,20000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,720000.0
Maruti,2011,50000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,295000.0
Renault,2016,9656.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,356000.0
Hyundai,2011,50000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,225000.0
Ford,2019,17000.0,Diesel,Individual,Manual,First Owner,24.4,1498.0,98.63,5.0,725000.0
Chevrolet,2010,50000.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,130000.0
Renault,2015,10000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,300000.0
Hyundai,2013,43000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,400000.0
Hyundai,2013,50000.0,Diesel,Individual,Manual,First Owner,23.5,1396.0,88.7,5.0,550000.0
Maruti,2006,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.0,5.0,120000.0
Mahindra,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Hyundai,2010,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2012,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2019,5000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,610000.0
Ford,2016,68609.0,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,515000.0
Ford,2018,33360.0,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,925000.0
Nissan,2019,14317.0,Petrol,Dealer,Manual,First Owner,14.23,1498.0,104.55,5.0,860000.0
Ford,2012,87237.0,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.05,5.0,225000.0
Ford,2017,62960.0,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,5.0,500000.0
Maruti,2017,26634.0,Petrol,Dealer,Automatic,First Owner,21.21,1197.0,81.8,5.0,600000.0
Ford,2012,163720.0,Diesel,Dealer,Manual,First Owner,18.5,1399.0,68.0,5.0,195000.0
Maruti,2012,67998.0,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,5.0,265000.0
Ford,2018,20706.0,Diesel,Dealer,Manual,First Owner,23.8,1499.0,98.63,5.0,650000.0
Ford,2015,100581.0,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,5.0,415000.0
Renault,2015,67303.0,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,5.0,600000.0
Maruti,2013,79139.0,Petrol,Dealer,Manual,First Owner,18.5,1197.0,85.8,5.0,340000.0
Hyundai,2014,84784.0,Diesel,Dealer,Manual,First Owner,24.0,1120.0,70.0,5.0,350000.0
Maruti,2012,130376.0,Diesel,Dealer,Manual,Second Owner,23.2,1248.0,73.94,5.0,265000.0
Tata,2017,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2008,127000.0,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,245000.0
Maruti,2014,120000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,395000.0
Fiat,2010,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,190000.0
Hyundai,2014,100000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,490000.0
Toyota,2012,148000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,450000.0
Maruti,2018,40000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,955000.0
Maruti,2013,110000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,525000.0
Tata,2017,30000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,550000.0
Tata,2014,120000.0,Diesel,Individual,Manual,Second Owner,19.1,1405.0,70.0,5.0,200000.0
Ford,2017,15000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,500000.0
Maruti,2016,33500.0,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,825000.0
Mahindra,2012,70000.0,Diesel,Individual,Manual,First Owner,17.21,1493.0,100.0,7.0,250000.0
Toyota,2015,10000.0,Petrol,Individual,Manual,First Owner,18.16,1197.0,78.8,5.0,600000.0
Mahindra,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2016,50000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,770000.0
Chevrolet,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2018,80000.0,Diesel,Individual,Manual,First Owner,26.1,1498.0,99.23,5.0,530000.0
Toyota,2006,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,8.0,20.37
Honda,2012,50000.0,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,310000.0
Tata,2017,20000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,390000.0
Hyundai,2016,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2010,70000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,200000.0
